asset,entry_time,exit_time,entry_price,exit_price,direction,session,attempt,status,position_size,risk_amount,pnl,return_pct,holding_time,ref_close,date,day_of_week,duration_minutes
XAUUSD,2020-01-20 13:00:00+00:00,2020-01-20 21:00:00+00:00,1558.765,1560.478,long,us,1,session_close,128.7078793861276,1003.126688056582,210.4453305078663,0.0020978938454481234,0 days 08:00:00,1556.945,2020-01-20,Monday,480.0
XAUUSD,2020-01-21 00:00:00+00:00,2020-01-21 08:00:00+00:00,1561.255,1560.055,short,asian,1,session_close,137.01119860302734,1069.5470943748355,153.7179673798907,0.001437224860769136,0 days 08:00:00,1561.468,2020-01-21,Tuesday,480.0
XAUUSD,2020-01-21 08:00:00+00:00,2020-01-21 11:01:00+00:00,1560.055,1552.254725,short,london,1,tp_hit,126.1732806619404,984.1862868152955,974.3444239471712,0.009900000000000292,0 days 03:01:00,1560.905,2020-01-21,Tuesday,181.0
XAUUSD,2020-01-21 13:00:00+00:00,2020-01-21 14:28:00+00:00,1556.015,1548.2349250000002,short,us,1,tp_hit,129.2058420210183,1005.2311413616607,995.178829948044,0.0099,0 days 01:28:00,1560.478,2020-01-21,Tuesday,88.0
XAUUSD,2020-01-22 00:00:00+00:00,2020-01-22 08:00:00+00:00,1556.375,1554.255,short,asian,1,session_close,137.63832932919743,1071.0842740486346,281.08241543739723,0.0026242791743633998,0 days 08:00:00,1559.375,2020-01-22,Wednesday,480.0
XAUUSD,2020-01-22 08:00:00+00:00,2020-01-22 16:00:00+00:00,1554.255,1557.145,short,london,1,session_close,127.89789719895238,993.9297310547672,-379.5642202155037,-0.0038188234877802353,0 days 08:00:00,1558.475,2020-01-22,Wednesday,480.0
XAUUSD,2020-01-22 13:00:00+00:00,2020-01-22 21:00:00+00:00,1555.325,1558.888,short,us,1,session_close,130.5428678457782,1015.182929661141,-475.2760674311028,-0.004681679070290767,0 days 08:00:00,1558.158,2020-01-22,Wednesday,480.0
XAUUSD,2020-01-23 00:00:00+00:00,2020-01-23 07:56:00+00:00,1561.185,1553.3790749999998,long,asian,1,sl_hit,137.57435514727499,1073.8950982030085,-1084.6340491850385,-0.0101,0 days 07:56:00,1554.265,2020-01-23,Thursday,476.0
XAUUSD,2020-01-23 07:56:00+00:00,2020-01-23 08:00:00+00:00,1553.3790749999998,1553.965,long,asian,2,session_close,136.86920016109318,1063.048757711158,69.56459852728904,0.000654387656470885,0 days 00:04:00,1554.265,2020-01-23,Thursday,4.0
XAUUSD,2020-01-23 08:00:00+00:00,2020-01-23 14:43:00+00:00,1553.965,1561.7348249999998,short,london,1,sl_hit,127.43325478406922,990.1340888526122,-1000.0354297411383,-0.0101,0 days 06:43:00,1557.035,2020-01-23,Thursday,403.0
