asset,entry_time,exit_time,entry_price,exit_price,direction,session,attempt,status,position_size,risk_amount,pnl,return_pct,holding_time,ref_close,date,day_of_week,duration_minutes
WTI,2020-01-27 08:00:00+00:00,2020-01-27 08:23:00+00:00,52.856,53.120279999999994,short,london,1,sl_hit,3735.4854289464156,987.2140891619299,-1006.9583709451686,-0.0102,0 days 00:23:00,54.206,2020-01-27,Monday,23.0
WTI,2020-01-27 08:23:00+00:00,2020-01-27 08:59:00+00:00,53.120279999999994,52.58907719999999,short,london,2,tp_hit,3678.988534896652,977.1445054524783,1934.7461207959593,0.019800000000000536,0 days 00:36:00,54.206,2020-01-27,Monday,36.0
WTI,2020-01-27 13:00:00+00:00,2020-01-27 14:04:00+00:00,52.636,52.899179999999994,short,us,1,sl_hit,3809.9387332065976,1002.6996758052793,-1022.7536693213849,-0.0102,0 days 01:04:00,54.206,2020-01-27,Monday,64.0
WTI,2020-01-27 14:04:00+00:00,2020-01-27 14:09:00+00:00,52.899179999999994,53.16367589999999,short,us,2,sl_hit,3752.3157792317074,992.4721391120652,-1012.3215818943065,-0.0102,0 days 00:05:00,54.206,2020-01-27,Monday,5.0
WTI,2020-01-27 14:09:00+00:00,2020-01-27 15:00:00+00:00,53.16367589999999,53.429494279499984,short,us,3,sl_hit,3695.5643366004824,982.3489232931221,-1001.9959017589845,-0.0102,0 days 00:51:00,54.206,2020-01-27,Monday,51.0
WTI,2020-01-28 00:00:00+00:00,2020-01-28 07:15:00+00:00,52.946,53.21072999999999,long,asian,1,tp_hit,3760.608331587478,995.5458436211535,975.6349267487037,0.009799999999999733,0 days 07:15:00,52.856,2020-01-28,Tuesday,435.0
WTI,2020-01-28 08:00:00+00:00,2020-01-28 09:02:00+00:00,53.055,52.789725,long,london,1,sl_hit,3756.448842372738,996.4919666604378,-1016.4218059936466,-0.0102,0 days 01:02:00,52.716,2020-01-28,Tuesday,62.0
WTI,2020-01-28 09:02:00+00:00,2020-01-28 12:34:00+00:00,52.789725,53.31762225,long,london,2,tp_hit,3736.817149930257,986.3277486005012,1952.928942229019,0.01980000000000027,0 days 03:32:00,52.716,2020-01-28,Tuesday,212.0
WTI,2020-01-28 13:00:00+00:00,2020-01-28 14:02:00+00:00,53.376,53.10912,long,us,1,sl_hit,3643.318960864548,972.3289642755323,-991.7755435610429,-0.0102,0 days 01:02:00,52.866,2020-01-28,Tuesday,62.0
WTI,2020-01-28 14:02:00+00:00,2020-01-28 15:26:00+00:00,53.10912,53.640211199999996,long,us,2,tp_hit,3624.2784999635132,962.4112088399218,1905.5741935030194,0.019799999999999734,0 days 01:24:00,52.866,2020-01-28,Tuesday,84.0
WTI,2020-01-29 00:00:00+00:00,2020-01-29 01:45:00+00:00,53.725,53.993624999999994,long,asian,1,tp_hit,3742.399973526814,1005.3021928886408,985.1961490308414,0.009799999999999736,0 days 01:45:00,53.086,2020-01-29,Wednesday,105.0
WTI,2020-01-29 08:00:00+00:00,2020-01-29 13:00:00+00:00,53.926,53.65637,long,london,1,sl_hit,3730.5086155946806,1005.8570380227914,-1025.9741787832472,-0.0102,0 days 05:00:00,53.795,2020-01-29,Wednesday,300.0
WTI,2020-01-29 13:00:00+00:00,2020-01-29 13:23:00+00:00,53.705,53.973524999999995,long,us,1,tp_hit,3655.030074573927,981.466950774952,961.837611759453,0.009800000000000001,0 days 00:23:00,53.555,2020-01-29,Wednesday,23.0
WTI,2020-01-29 13:00:00+00:00,2020-01-29 13:30:00+00:00,53.65637,54.192933700000005,long,london,2,tp_hit,3711.012490166424,995.5972962349589,1971.2826465452185,0.0198,0 days 00:30:00,53.795,2020-01-29,Wednesday,30.0
WTI,2020-01-30 00:00:00+00:00,2020-01-30 02:46:00+00:00,53.095,52.829525,short,asian,1,tp_hit,3823.9162044598106,1015.1541543789492,994.8510712913974,0.009800000000000267,0 days 02:46:00,53.995,2020-01-30,Thursday,166.0
WTI,2020-01-30 08:00:00+00:00,2020-01-30 09:06:00+00:00,52.335,52.596675,short,london,1,sl_hit,3880.0425057816897,1015.3101227004112,-1035.6163251544194,-0.0102,0 days 01:06:00,53.316,2020-01-30,Thursday,66.0
WTI,2020-01-30 09:06:00+00:00,2020-01-30 11:19:00+00:00,52.596675,52.070708249999996,short,london,2,tp_hit,3821.359275843489,1004.953959448867,1989.8088397087838,0.019800000000000272,0 days 02:13:00,53.316,2020-01-30,Thursday,133.0
WTI,2020-01-30 13:00:00+00:00,2020-01-30 13:10:00+00:00,52.026,52.28613,short,us,1,sl_hit,3809.9616610639273,991.0853268925466,-1010.9070334303975,-0.0102,0 days 00:10:00,53.105,2020-01-30,Thursday,10.0
WTI,2020-01-30 13:10:00+00:00,2020-01-30 14:45:00+00:00,52.28613,52.547560649999994,short,us,2,sl_hit,3752.3383603195143,980.9762565582427,-1000.5957816894075,-0.0102,0 days 01:35:00,53.105,2020-01-30,Thursday,95.0
